ApplicantID,Gender,Age,MonthlyIncome,LoanAmount,CreditScore,EmploymentStatus,ExistingLoans,LoanTerm,PropertyArea,LoanApproved
1796,Male,50,66220,422119,815.0,Unemployed,0,24,Rural,1
1797,Male,43,66163,244549,451.0,Unemployed,0,24,Urban,0
1798,Male,48,23765,194282,782.0,Self-Employed,1,60,Semi-Urban,1
1799,Male,25,137126,76270,558.0,Employed,0,12,Rural,1
1800,Male,40,101486,448413,623.0,Unemployed,2,360,Rural,0
1801,Male,21,65270,294929,467.0,Employed,4,12,Semi-Urban,0
1802,Female,50,95277,57452,609.0,Self-Employed,0,360,Semi-Urban,1
1803,Male,41,108278,353630,778.0,Self-Employed,0,24,Semi-Urban,1
1804,Male,40,146354,64859,355.0,Employed,1,360,Semi-Urban,1
1805,Female,26,110239,470452,772.0,Employed,2,240,Semi-Urban,1
1806,Female,42,124245,475115,595.0,Unemployed,0,240,Semi-Urban,0
1807,Female,38,142332,82083,760.0,Self-Employed,4,60,Rural,1
1808,Male,28,123159,379852,,Self-Employed,4,12,Semi-Urban,0
1809,Female,59,42931,161462,440.0,Self-Employed,0,120,Semi-Urban,0
1810,Male,52,109116,197735,561.0,Employed,2,24,Rural,0
1811,Male,53,140599,405220,719.0,Unemployed,4,180,Urban,0
1812,Male,36,75633,299737,540.0,Employed,4,120,Semi-Urban,0
1813,Male,32,100702,331197,654.0,Employed,2,60,Rural,1
1814,Female,58,71913,192157,888.0,Employed,2,180,Rural,1
1815,Female,54,139144,473780,479.0,Unemployed,0,120,Urban,0
1816,Male,34,114776,401889,365.0,Employed,3,12,Semi-Urban,0
1817,Male,56,45991,240167,647.0,Self-Employed,1,360,Semi-Urban,0
1818,Male,53,141049,119517,470.0,Self-Employed,3,240,Semi-Urban,0
1819,Female,43,74845,202225,773.0,Self-Employed,3,12,Rural,1
1820,Male,22,124092,186319,833.0,Unemployed,4,180,Semi-Urban,0
1821,Male,41,118505,453769,666.0,Employed,2,360,Semi-Urban,1
1822,Female,22,75312,464027,406.0,Unemployed,4,360,Semi-Urban,0
1823,Female,47,30561,276453,738.0,Employed,1,360,Semi-Urban,1
1824,Male,29,36901,449351,526.0,Self-Employed,0,36,Urban,0
1825,Female,21,126041,186645,743.0,Employed,1,240,Urban,1
1826,Female,31,115556,129267,741.0,Employed,4,24,Urban,1
1827,Male,23,82875,188261,695.0,Employed,4,180,Semi-Urban,1
1828,Female,43,45917,392221,880.0,Unemployed,4,60,Semi-Urban,0
1829,Male,46,82120,486862,383.0,Employed,4,24,Rural,0
1830,Female,24,21988,388767,850.0,Employed,3,120,Rural,0
1831,Male,38,133745,181004,312.0,Employed,0,240,Rural,1
1832,Male,26,130041,103687,792.0,Unemployed,3,60,Semi-Urban,0
1833,Male,55,148467,380456,567.0,Unemployed,4,60,Urban,0
1834,Female,42,147400,157615,824.0,Unemployed,2,12,Urban,0
1835,Male,35,34256,443120,419.0,Employed,3,120,Urban,0
1836,Female,42,138490,77564,652.0,Self-Employed,4,12,Semi-Urban,1
1837,Male,57,107728,340979,356.0,Self-Employed,4,12,Urban,0
1838,Male,32,146155,57697,339.0,Self-Employed,0,360,Rural,1
1839,Female,58,48230,130165,635.0,Employed,1,240,Rural,0
1840,Male,38,125466,254994,472.0,,3,36,Urban,0
1841,Male,55,79778,460262,846.0,Self-Employed,3,12,Rural,1
1842,Female,50,65833,107823,558.0,Self-Employed,3,24,Urban,0
1843,Male,44,42625,496586,816.0,Employed,4,60,Urban,0
1844,Male,50,52088,59615,822.0,Self-Employed,0,240,Rural,1
1845,Male,34,99650,448276,416.0,Self-Employed,4,12,Rural,0
1846,Male,26,61167,442643,483.0,Employed,4,180,Rural,0
1847,Female,23,123937,126436,415.0,Unemployed,2,24,Rural,0
1848,Female,36,91291,241591,461.0,Self-Employed,0,120,Urban,1
1849,Male,27,85303,432706,878.0,Unemployed,3,60,Rural,0
1850,Female,34,96361,383261,842.0,Self-Employed,1,240,Rural,1
1851,Male,29,108229,84782,886.0,Employed,3,180,Semi-Urban,1
1852,Female,35,24117,128533,536.0,Unemployed,4,240,Rural,0
1853,Male,41,110265,290011,365.0,Unemployed,0,240,Rural,0
1854,Male,55,148938,239327,369.0,Unemployed,0,180,Urban,0
1855,Male,22,117718,122684,746.0,Unemployed,0,120,Urban,1
1856,Male,47,80710,307165,715.0,Self-Employed,2,180,Semi-Urban,1
1857,Male,22,114426,265356,,Self-Employed,3,24,Rural,1
1858,Male,55,114876,391702,740.0,Unemployed,2,360,Rural,0
1859,Female,38,87054,266621,763.0,Self-Employed,1,240,Rural,1
1860,Male,34,50949,285295,695.0,Unemployed,4,120,Rural,0
1861,Female,40,42547,393566,850.0,Unemployed,2,240,Rural,0
1862,Male,38,101882,301435,856.0,Employed,2,180,Rural,1
1863,Female,30,88136,307424,694.0,Unemployed,4,120,Semi-Urban,0
1864,Female,45,131541,468472,625.0,Self-Employed,0,120,Rural,1
1865,Female,22,136883,473221,390.0,Unemployed,4,12,Rural,0
1866,Male,45,84619,318782,369.0,Employed,3,12,Rural,0
1867,Male,53,81842,349563,465.0,Self-Employed,4,360,Semi-Urban,0
1868,Female,56,114803,83377,513.0,Employed,0,12,Rural,1
1869,Male,51,121858,156244,634.0,Employed,4,180,Semi-Urban,0
1870,Female,34,46990,224188,668.0,Unemployed,2,60,Urban,0
1871,Male,21,36193,479850,883.0,Employed,1,24,Rural,1
1872,Female,36,50109,263363,348.0,Employed,2,180,Semi-Urban,0
1873,Female,23,39233,73382,351.0,Self-Employed,1,240,Urban,0
1874,Male,55,133557,296375,588.0,Employed,4,12,Semi-Urban,0
1875,Female,26,101730,237135,538.0,Unemployed,3,120,Semi-Urban,0
1876,Male,45,148133,203466,432.0,,4,180,Urban,0
1877,Female,33,54510,379933,465.0,Unemployed,0,120,Rural,0
1878,Female,54,21306,284318,673.0,Employed,4,360,Rural,0
1879,Male,28,23849,422778,672.0,Self-Employed,1,240,Semi-Urban,1
1880,Male,41,32360,181936,777.0,Unemployed,2,120,Urban,0
1881,Male,54,131072,411716,778.0,Employed,3,120,Rural,1
1882,Female,24,142207,483438,890.0,Unemployed,4,360,Semi-Urban,0
1883,Male,45,114767,456882,599.0,,4,36,Urban,0
1884,Female,35,65800,173664,381.0,Self-Employed,2,60,Semi-Urban,0
1885,Female,24,148442,202027,386.0,Unemployed,3,24,Urban,0
1886,Male,32,56963,422818,524.0,Self-Employed,4,24,Rural,0
1887,Male,52,74330,153533,315.0,Employed,4,12,Rural,0
1888,Female,52,71707,393989,657.0,Unemployed,1,36,Semi-Urban,1
1889,Female,48,38689,297997,462.0,Employed,1,180,Rural,0
1890,Male,33,49084,119590,813.0,Employed,0,360,Rural,1
1891,Male,51,60387,439919,649.0,Employed,2,180,Urban,0
1892,Male,34,94816,378615,763.0,Unemployed,3,24,Rural,0
1893,Male,40,22642,355442,674.0,Self-Employed,4,60,Urban,0
1894,Male,38,62137,294936,391.0,Unemployed,4,120,Urban,0
1895,Female,49,99832,98924,480.0,Employed,0,240,Semi-Urban,1
1896,Female,26,75561,459925,600.0,Self-Employed,4,12,Urban,0
1897,Female,52,82260,59726,488.0,Employed,2,60,Rural,0
1898,Female,49,35438,241896,613.0,Self-Employed,0,24,Urban,0
1899,Male,22,68442,90542,792.0,Unemployed,2,36,Urban,0
1900,Male,43,123061,463461,427.0,Self-Employed,0,12,Semi-Urban,1
1901,Male,39,22994,84753,818.0,Unemployed,4,360,Rural,0
1902,Female,51,143439,391932,725.0,Employed,0,24,Rural,1
1903,Female,25,145844,333460,858.0,Self-Employed,1,180,Rural,1
1904,Male,39,133530,283979,864.0,Employed,3,12,Urban,1
1905,Male,54,119575,134698,486.0,Self-Employed,4,360,Rural,0
1906,Female,30,21813,328104,849.0,Unemployed,3,24,Rural,0
1907,Female,45,113027,80791,752.0,Self-Employed,4,180,Urban,1
1908,Male,22,143489,337360,770.0,Self-Employed,3,240,Semi-Urban,1
1909,Male,31,104381,475683,864.0,Unemployed,1,180,Semi-Urban,1
1910,Female,51,138808,376571,523.0,Unemployed,3,120,Urban,0
1911,Male,35,75276,424614,453.0,Unemployed,0,360,Semi-Urban,0
1912,Male,29,61243,123290,859.0,Self-Employed,3,360,Semi-Urban,1
1913,Male,43,82912,97014,650.0,Employed,4,36,Semi-Urban,0
1914,Female,39,80272,185150,446.0,Self-Employed,2,360,Rural,0
1915,Female,29,122700,100519,875.0,Self-Employed,3,120,Semi-Urban,1
1916,Female,55,62051,316186,648.0,Employed,3,24,Rural,0
1917,Female,41,98854,99052,481.0,Unemployed,3,240,Semi-Urban,0
1918,Female,29,102736,64389,478.0,Self-Employed,4,60,Rural,0
1919,Female,48,141992,408105,338.0,Employed,3,240,Urban,0
1920,Female,27,142019,118111,302.0,Unemployed,4,240,Urban,0
1921,Male,36,85618,417202,363.0,Unemployed,4,360,Semi-Urban,0
1922,Male,36,21920,405859,328.0,Self-Employed,2,240,Rural,0
1923,Male,53,126121,362877,671.0,Unemployed,0,360,Urban,1
1924,Male,24,97219,346898,822.0,Unemployed,4,120,Urban,0
1925,Male,24,96872,461840,396.0,Employed,1,60,Urban,1
1926,Male,59,101132,398030,741.0,Employed,3,180,Urban,1
1927,Male,37,22093,207753,502.0,,1,360,Semi-Urban,0
1928,Female,57,32905,139524,710.0,Employed,3,24,Rural,0
1929,Female,59,141759,393150,320.0,Unemployed,2,36,Urban,0
1930,Male,49,44351,336848,850.0,Self-Employed,4,60,Semi-Urban,0
1931,Male,56,50981,144913,401.0,Employed,0,24,Urban,0
1932,Female,58,93903,144108,345.0,Unemployed,4,360,Urban,0
1933,Male,59,90821,304803,365.0,Unemployed,3,60,Urban,0
1934,Male,57,129200,319637,463.0,Employed,0,360,Urban,1
1935,Female,55,123241,119639,410.0,Employed,4,120,Semi-Urban,0
1936,Male,27,102289,281452,637.0,Self-Employed,0,24,Rural,1
1937,Female,47,136506,366527,422.0,Unemployed,3,120,Semi-Urban,0
1938,Male,48,104021,184066,746.0,Self-Employed,2,12,Semi-Urban,1
1939,Female,42,98513,250352,590.0,Self-Employed,2,24,Semi-Urban,0
1940,Female,34,39874,359378,711.0,Self-Employed,4,60,Urban,0
1941,Female,27,70931,490507,580.0,Employed,1,12,Rural,1
1942,Male,57,27674,178674,342.0,Self-Employed,3,120,Urban,0
1943,Female,42,70516,55594,785.0,Employed,4,120,Semi-Urban,1
1944,Male,25,141982,286907,895.0,Employed,4,60,Urban,1
1945,Male,22,148408,319515,350.0,Self-Employed,2,12,Rural,0
1946,Male,47,114574,97315,509.0,Self-Employed,0,240,Rural,1
1947,Male,41,80686,264636,425.0,Unemployed,3,180,Urban,0
1948,Female,58,114851,177251,791.0,Self-Employed,0,36,Semi-Urban,1
1949,Female,35,89212,282520,808.0,Unemployed,3,60,Urban,0
1950,Male,41,22426,129526,880.0,Self-Employed,1,120,Semi-Urban,1
1951,Male,30,142952,293459,557.0,Self-Employed,2,24,Rural,0
1952,Female,43,110009,197698,487.0,Self-Employed,1,12,Urban,1
1953,Male,59,88498,398149,529.0,Self-Employed,4,360,Rural,0
1954,Female,25,49943,287330,488.0,Unemployed,2,180,Semi-Urban,0
1955,Male,21,86395,155573,714.0,Unemployed,4,36,Semi-Urban,0
1956,Male,33,64816,450346,309.0,Self-Employed,1,24,Urban,1
1957,Female,41,24138,187900,413.0,Self-Employed,3,12,Urban,0
1958,Male,46,120728,369658,375.0,Unemployed,4,180,Urban,0
1959,Female,41,111176,285707,801.0,Employed,0,60,Rural,1
1960,Male,38,95945,233736,384.0,Employed,3,360,Semi-Urban,0
1961,Male,57,24017,198955,348.0,Employed,3,180,Semi-Urban,0
1962,Male,52,30451,224131,794.0,Unemployed,1,60,Rural,0
1963,Female,56,82956,224004,686.0,Unemployed,1,360,Urban,1
1964,Male,37,113863,388130,688.0,Employed,2,360,Urban,1
1965,Male,55,30278,398103,517.0,Employed,2,240,Rural,0
1966,Male,31,110480,314179,645.0,Self-Employed,0,12,Semi-Urban,1
1967,Male,41,63764,159767,529.0,Unemployed,3,360,Semi-Urban,0
1968,Female,46,143030,483961,554.0,Unemployed,0,180,Semi-Urban,0
1969,Female,24,21134,67241,535.0,Employed,0,360,Semi-Urban,0
1970,Male,54,82943,102975,325.0,Employed,1,36,Rural,1
1971,Female,38,115667,204226,883.0,Unemployed,0,180,Semi-Urban,1
1972,Male,55,74318,468841,560.0,Self-Employed,0,12,Rural,1
1973,Male,49,123423,488166,570.0,Employed,4,24,Urban,0
1974,Male,49,123998,106396,422.0,Unemployed,2,24,Rural,0
1975,Female,58,80128,168920,556.0,Unemployed,2,180,Semi-Urban,0
1976,Female,41,108056,456547,720.0,Self-Employed,3,180,Urban,1
1977,Female,33,41869,244999,558.0,Self-Employed,2,60,Rural,0
1978,Female,37,122468,136226,346.0,Employed,3,12,Rural,0
1979,Female,29,137034,134719,824.0,Employed,4,60,Rural,1
1980,Female,21,25039,113014,507.0,Employed,2,36,Urban,0
1981,Female,22,41281,89346,610.0,Unemployed,4,240,Rural,0
1982,Female,49,132935,120411,448.0,Employed,2,24,Semi-Urban,0
1983,Female,53,30442,235550,737.0,Unemployed,2,360,Urban,0
1984,Male,30,93788,193326,454.0,Employed,4,360,Urban,0
1985,Female,41,139729,236806,389.0,Self-Employed,0,120,Rural,1
1986,Female,48,47586,471837,657.0,Self-Employed,0,120,Semi-Urban,1
1987,Female,31,73053,388585,473.0,Unemployed,0,12,Urban,0
1988,Female,54,70489,96121,516.0,Self-Employed,0,360,Rural,1
1989,Female,28,103104,262490,755.0,Unemployed,2,12,Semi-Urban,0
1990,Female,42,106346,372341,498.0,Unemployed,1,120,Rural,0
1991,Female,28,87087,134577,785.0,Self-Employed,4,12,Rural,1
1992,Female,35,32625,406778,832.0,Unemployed,1,24,Urban,0
1993,Female,37,54397,299106,499.0,Self-Employed,1,36,Urban,0
1994,Female,43,78671,485647,670.0,Employed,3,36,Rural,1
1995,Female,44,136214,412355,747.0,Employed,0,360,Urban,1
1996,Male,39,111785,185909,547.0,Self-Employed,2,60,Urban,0
1997,Male,25,86897,492210,563.0,Self-Employed,0,24,Semi-Urban,1
1998,Female,52,46149,455831,357.0,Self-Employed,0,240,Semi-Urban,0
1999,Female,21,80030,51466,601.0,Self-Employed,1,12,Rural,1
2000,Male,43,89906,342915,330.0,Employed,3,12,Rural,0
2001,Female,57,25283,396030,797.0,Unemployed,0,360,Rural,0
2002,Male,28,27610,378055,548.0,,4,240,Rural,0
2003,Male,33,63326,279638,570.0,Employed,4,60,Semi-Urban,0
2004,Male,28,34924,463962,693.0,Unemployed,0,60,Urban,0
2005,Male,43,133143,138422,801.0,Employed,1,12,Semi-Urban,1
2006,Male,21,130253,385513,891.0,Unemployed,1,12,Rural,1
2007,Female,44,96162,314037,383.0,Self-Employed,2,240,Rural,0
2008,Male,55,120297,342717,664.0,Self-Employed,3,360,Semi-Urban,1
2009,Female,44,20869,146907,848.0,Self-Employed,1,24,Semi-Urban,1
2010,Female,37,117088,484090,641.0,Employed,2,240,Rural,0
2011,Male,25,21014,258434,706.0,Employed,4,60,Urban,0
2012,Male,40,30103,412100,724.0,Unemployed,4,240,Rural,0
2013,Female,41,102522,268532,392.0,Unemployed,4,240,Semi-Urban,0
2014,Male,51,130317,308093,711.0,Unemployed,0,240,Rural,1
2015,Male,56,116007,430724,731.0,Employed,3,24,Rural,1
2016,Female,31,53458,476583,458.0,Unemployed,2,180,Urban,0
2017,Female,35,110605,202271,313.0,Self-Employed,3,12,Rural,0
2018,Male,39,102409,403548,672.0,Unemployed,0,120,Rural,1
2019,Female,27,43248,255400,524.0,Self-Employed,2,360,Rural,0
2020,Male,48,109160,369868,804.0,Employed,2,240,Semi-Urban,1
2021,Male,25,63516,398277,372.0,Self-Employed,1,360,Semi-Urban,1
2022,Male,25,49061,217477,548.0,Self-Employed,3,120,Urban,0
2023,Female,50,44170,279304,810.0,Self-Employed,3,180,Rural,0
2024,Female,52,28024,65989,515.0,Employed,1,12,Semi-Urban,0
2025,Female,28,102214,341075,840.0,Employed,4,60,Urban,1
2026,Female,30,123792,321434,519.0,Employed,0,120,Rural,1
2027,Female,58,105947,481583,520.0,Employed,3,360,Urban,0
2028,Male,52,63803,171136,688.0,Unemployed,1,360,Urban,1
2029,Male,48,39296,392022,853.0,Employed,2,360,Urban,0
2030,Male,37,111829,402621,341.0,Self-Employed,1,60,Urban,1
2031,Male,51,112708,257370,582.0,Employed,4,120,Urban,0
2032,Female,28,106664,176299,357.0,Unemployed,0,360,Urban,0
2033,Male,45,38257,211205,836.0,Unemployed,4,60,Urban,0
2034,Female,29,32855,293688,372.0,Unemployed,2,240,Rural,0
2035,Male,22,105178,155686,428.0,Self-Employed,2,360,Rural,0
2036,Female,35,149876,470268,898.0,Employed,2,120,Urban,1
2037,Female,23,121121,419430,,Employed,2,60,Rural,1
2038,Male,56,143324,352619,424.0,Employed,1,180,Urban,1
2039,Male,24,40025,132666,366.0,Self-Employed,2,24,Rural,0
2040,Male,34,24458,408766,305.0,Self-Employed,2,60,Semi-Urban,0
2041,Male,45,83610,238728,,Unemployed,1,24,Urban,0
2042,Female,30,90843,185705,625.0,Unemployed,2,24,Semi-Urban,0
2043,Male,41,127237,460520,864.0,Employed,4,12,Urban,1
2044,Male,56,103961,157573,877.0,Self-Employed,4,240,Urban,1
2045,Female,32,69831,278892,805.0,Self-Employed,3,180,Semi-Urban,1
2046,Male,47,63427,358690,381.0,Employed,4,24,Semi-Urban,0
2047,Male,22,113809,319152,898.0,Employed,0,36,Semi-Urban,1
2048,Male,33,58506,360435,301.0,Unemployed,0,240,Urban,0
2049,Male,52,25668,208477,503.0,Unemployed,0,24,Semi-Urban,0
2050,Male,51,111470,298141,703.0,Unemployed,1,60,Semi-Urban,1
2051,Female,36,67195,348530,402.0,Employed,4,24,Rural,0
2052,Male,52,93233,140909,835.0,Employed,0,60,Rural,1
2053,Male,52,44417,201899,667.0,Unemployed,3,360,Semi-Urban,0
2054,Male,54,101982,345184,511.0,Unemployed,1,60,Semi-Urban,0
2055,Male,31,126133,110354,876.0,Self-Employed,3,36,Semi-Urban,1
2056,Male,30,30751,390687,508.0,Self-Employed,4,24,Semi-Urban,0
2057,Female,35,66218,68157,416.0,Unemployed,2,24,Rural,0
2058,Male,37,146649,85315,777.0,Unemployed,3,120,Urban,0
2059,Female,38,27352,348076,404.0,Self-Employed,2,240,Semi-Urban,0
2060,Female,29,99052,464380,794.0,Unemployed,1,120,Semi-Urban,1
2061,Male,45,108835,195486,345.0,Self-Employed,3,12,Rural,0
2062,Male,34,117493,308669,630.0,Self-Employed,3,60,Semi-Urban,0
2063,Male,45,48927,457543,515.0,Self-Employed,1,36,Semi-Urban,0
2064,Male,42,61094,426024,791.0,Employed,1,120,Rural,1
2065,Female,50,121948,182018,748.0,Employed,0,24,Semi-Urban,1
2066,Male,40,74122,326837,835.0,Unemployed,4,12,Semi-Urban,0
2067,Male,41,49493,339385,810.0,Self-Employed,3,36,Rural,0
2068,Male,52,112247,427338,757.0,Employed,3,180,Urban,1
2069,Male,41,93539,145790,846.0,Unemployed,1,24,Semi-Urban,1
2070,Male,55,51707,458756,835.0,Unemployed,1,24,Semi-Urban,0
2071,Male,52,88814,122255,839.0,Unemployed,4,360,Urban,0
2072,Female,50,27296,245829,783.0,Unemployed,1,180,Rural,0
2073,Female,59,45398,222275,315.0,Unemployed,2,60,Urban,0
2074,Male,32,55842,468297,870.0,Self-Employed,2,60,Semi-Urban,0
2075,Male,38,33261,242933,542.0,Unemployed,2,120,Urban,0
2076,Male,41,96709,311439,506.0,Self-Employed,2,120,Rural,0
2077,Female,33,115985,61350,570.0,Employed,4,24,Semi-Urban,0
2078,Male,41,126616,236584,414.0,Unemployed,3,240,Rural,0
2079,Female,28,76704,368953,879.0,Employed,2,24,Rural,1
2080,Male,27,87173,151894,598.0,Self-Employed,1,120,Urban,1
2081,Male,43,51781,409701,782.0,Self-Employed,2,180,Urban,0
2082,Male,52,33652,486048,696.0,Employed,4,120,Rural,0
2083,Male,31,25103,471585,693.0,Unemployed,1,24,Rural,0
2084,Female,42,45500,81728,374.0,Unemployed,2,36,Semi-Urban,0
2085,Female,42,135332,329720,781.0,Employed,3,24,Rural,1
2086,Male,45,120336,472217,402.0,Employed,1,36,Rural,1
2087,Male,42,55529,133384,596.0,Employed,1,36,Urban,0
2088,Female,48,133499,50390,477.0,Unemployed,3,24,Rural,0
2089,Female,49,38452,357580,514.0,Unemployed,1,240,Rural,0
2090,Female,33,69393,61569,614.0,Unemployed,2,240,Urban,0
2091,Female,38,51174,456245,338.0,Employed,1,12,Semi-Urban,0
2092,Male,22,84450,72490,558.0,Unemployed,2,120,Urban,0
2093,Female,49,55436,358019,306.0,Self-Employed,3,240,Urban,0
2094,Male,41,67406,318011,348.0,Employed,0,60,Rural,1
2095,Female,35,83059,130820,837.0,Unemployed,3,24,Rural,0
2096,Female,47,35954,411659,460.0,Employed,2,36,Semi-Urban,0
2097,Female,51,102722,321265,475.0,Self-Employed,4,24,Rural,0
2098,Female,35,139747,51539,890.0,Self-Employed,3,120,Semi-Urban,1
2099,Female,43,32356,460243,301.0,Employed,4,180,Semi-Urban,0
2100,Male,44,148128,439546,754.0,Employed,4,240,Semi-Urban,1
2101,Male,33,118499,386373,,Self-Employed,2,240,Semi-Urban,0
2102,Female,42,22187,452137,797.0,Employed,2,240,Rural,0
2103,Female,57,97243,362579,327.0,Self-Employed,0,36,Urban,1
2104,Male,53,55098,453526,632.0,Self-Employed,1,60,Urban,0
2105,Female,23,112471,113965,300.0,Unemployed,3,360,Rural,0
2106,Female,39,41225,423192,487.0,Employed,2,60,Rural,0
2107,Male,43,23606,408588,355.0,Employed,3,240,Semi-Urban,0
2108,Female,49,148664,382066,846.0,Unemployed,4,60,Rural,0
2109,Female,50,77620,147799,411.0,Self-Employed,1,180,Urban,1
2110,Male,59,52828,143948,609.0,Employed,0,240,Rural,0
2111,Male,45,146270,193314,335.0,Unemployed,3,12,Rural,0
2112,Male,57,46489,298099,738.0,,1,36,Semi-Urban,0
2113,Female,28,34387,321091,891.0,Employed,0,180,Semi-Urban,1
2114,Male,36,89463,293322,894.0,Unemployed,3,360,Semi-Urban,0
2115,Male,28,91832,252538,876.0,Self-Employed,1,36,Semi-Urban,1
2116,Male,21,115980,284778,624.0,Unemployed,2,360,Urban,0
2117,Male,25,131926,305821,606.0,Self-Employed,3,240,Rural,0
2118,Male,23,132429,242888,,Self-Employed,1,180,Rural,1
2119,Male,21,22591,360929,408.0,Employed,0,240,Semi-Urban,0
2120,Female,24,143446,432107,671.0,Unemployed,1,360,Urban,1
2121,Female,55,130431,312651,656.0,Self-Employed,2,360,Urban,1
2122,Male,52,68516,208223,480.0,Self-Employed,3,180,Rural,0
2123,Male,54,111683,61618,655.0,Unemployed,3,240,Semi-Urban,0
2124,Male,45,82061,386430,367.0,Self-Employed,3,12,Rural,0
2125,Female,30,124425,328266,591.0,Unemployed,2,36,Rural,0
2126,Female,41,86736,188426,480.0,Employed,0,180,Urban,1
2127,Female,59,101257,421742,765.0,Self-Employed,3,12,Urban,1
2128,Female,47,81753,474195,733.0,,0,24,Rural,1
2129,Female,47,104774,136436,763.0,Unemployed,1,240,Semi-Urban,1
2130,Female,22,31087,260448,833.0,Unemployed,0,120,Semi-Urban,0
2131,Female,33,50816,495990,365.0,Unemployed,0,180,Rural,0
2132,Female,29,43408,186109,320.0,,3,60,Rural,0
2133,Female,56,144116,78633,683.0,Self-Employed,4,12,Semi-Urban,1
2134,Male,42,125276,336639,858.0,Employed,4,12,Semi-Urban,1
2135,Male,46,20136,376694,338.0,Employed,2,180,Semi-Urban,0
2136,Male,32,37413,262456,584.0,Employed,2,360,Rural,0
2137,Male,37,133650,348627,896.0,Employed,4,12,Urban,1
2138,Female,34,79500,425325,635.0,Unemployed,1,24,Semi-Urban,0
2139,Female,34,104514,346213,487.0,Self-Employed,3,12,Semi-Urban,0
2140,Male,54,76358,188442,542.0,Self-Employed,3,120,Semi-Urban,0
2141,Female,40,86197,169873,372.0,Self-Employed,1,120,Rural,1
2142,Male,31,120776,428987,778.0,Unemployed,1,360,Urban,1
2143,Female,36,112789,121947,860.0,Self-Employed,4,240,Urban,1
2144,Male,51,112420,220205,400.0,Unemployed,2,240,Semi-Urban,0
2145,Female,26,52854,277107,813.0,Self-Employed,1,360,Rural,1
2146,Female,39,96240,145761,475.0,Employed,2,60,Urban,0
2147,Male,57,124523,425897,537.0,Unemployed,0,24,Rural,0
2148,Female,24,149494,443908,358.0,Self-Employed,3,120,Urban,0
2149,Male,24,110063,78926,398.0,Employed,4,360,Semi-Urban,0
2150,Male,40,36322,411926,794.0,Employed,3,180,Rural,0
2151,Male,30,133053,154700,813.0,Employed,4,36,Semi-Urban,1
2152,Male,44,26968,386128,596.0,Unemployed,0,36,Urban,0
2153,Female,55,47518,486606,510.0,Unemployed,3,36,Urban,0
2154,Female,46,71925,99593,422.0,Self-Employed,0,240,Semi-Urban,1
2155,Female,57,79848,387753,528.0,Employed,4,180,Urban,0
2156,Male,58,131900,55209,893.0,Self-Employed,1,12,Semi-Urban,1
2157,Female,41,113422,176700,687.0,Self-Employed,3,180,Semi-Urban,1
2158,Male,59,21700,449749,439.0,Employed,0,12,Semi-Urban,0
2159,Female,41,113782,136597,840.0,Self-Employed,3,36,Urban,1
2160,Female,30,121004,319355,690.0,Unemployed,3,60,Rural,0
2161,Female,58,43199,59927,569.0,Self-Employed,3,60,Semi-Urban,0
2162,Male,24,64589,258535,311.0,Employed,2,360,Rural,0
2163,Female,40,52115,167333,688.0,Unemployed,0,12,Urban,0
2164,Female,37,81934,205666,636.0,Unemployed,0,36,Urban,0
2165,Male,27,136335,255924,805.0,Self-Employed,3,180,Rural,1
2166,Female,24,140726,258785,405.0,Self-Employed,1,60,Semi-Urban,1
2167,Male,49,74316,388526,331.0,Unemployed,3,12,Urban,0
2168,Female,34,25520,189005,373.0,Self-Employed,2,360,Semi-Urban,0
2169,Male,23,129814,153780,470.0,Employed,4,180,Semi-Urban,0
2170,Male,44,56455,90696,368.0,Self-Employed,2,36,Rural,0
2171,Female,57,135284,246521,661.0,Self-Employed,1,24,Urban,1
2172,Male,36,106465,379760,732.0,Unemployed,3,36,Rural,0
2173,Male,24,143364,449305,399.0,Self-Employed,0,240,Urban,1
2174,Male,44,61605,499764,308.0,,3,36,Rural,0
2175,Male,54,34955,207195,873.0,Self-Employed,1,360,Urban,1
2176,Male,50,64049,451013,328.0,Employed,0,180,Urban,1
2177,Male,38,33917,100013,413.0,Self-Employed,2,360,Urban,0
2178,Female,39,90293,451562,761.0,Employed,4,180,Semi-Urban,1
2179,Male,51,98581,266486,442.0,Employed,4,120,Semi-Urban,0
2180,Male,39,139072,476888,689.0,Employed,3,120,Rural,1
2181,Female,39,84925,460869,456.0,Employed,2,180,Rural,0
2182,Female,42,127216,361700,634.0,Unemployed,1,180,Urban,0
2183,Female,44,90269,435867,559.0,Employed,4,24,Urban,0
2184,Female,32,50954,289350,381.0,Self-Employed,2,24,Semi-Urban,0
2185,Female,50,116671,76140,740.0,Employed,3,36,Semi-Urban,1
2186,Female,58,92617,313328,471.0,Self-Employed,0,360,Semi-Urban,1
2187,Female,51,61458,477709,530.0,Employed,3,240,Rural,0
2188,Male,56,109037,487364,374.0,Unemployed,3,360,Semi-Urban,0
2189,Male,39,41113,205918,569.0,Employed,2,60,Rural,0
2190,Female,56,119977,161361,361.0,Employed,4,360,Semi-Urban,0
2191,Male,50,132622,203267,619.0,Unemployed,2,240,Semi-Urban,0
2192,Male,53,145947,317750,401.0,Employed,0,24,Urban,1
2193,Male,38,110226,447172,728.0,Self-Employed,2,36,Rural,1
2194,Female,48,63939,66555,554.0,Employed,1,240,Semi-Urban,1
